player_name,last_first,chadwick_name,espn_name,savant_id,bbref_id,retro_id,fangraphs_id,espn_id,espn_headshot
Wandy Rodriguez,"Rodriguez, Wandy",Wandy Rodriguez,Wandy Rodriguez,434643,rodriwa01,rodrw002,2586,6286,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6286.png
Joel Peralta,"Peralta, Joel",Joel Peralta,Joel Peralta,407908,peraljo01,peraj002,2332,6287,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6287.png
Kelly Johnson,"Johnson, Kelly",Kelly Johnson,Kelly Johnson,430637,johnske05,johnk003,2234,6295,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6295.png
Stephen Drew,"Drew, Stephen",Stephen Drew,Stephen Drew,452220,drewst01,drews001,4251,6298,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6298.png
Michael Morse,"Morse, Michael",Mike Morse,Michael Morse,434604,morsemi01,morsm001,3035,6300,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6300.png
Skip Schumaker,"Schumaker, Skip",Skip Schumaker,Skip Schumaker,435401,schumsk01,schus001,3704,6307,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6307.png
Brian McCann,"McCann, Brian",Brian McCann,Brian McCann,435263,mccanbr01,mccab002,4810,6309,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6309.png
C.J. Wilson,"Wilson, C.J.",C. J. Wilson,C.J. Wilson,450351,wilsocj01,wilsc004,3580,6311,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6311.png
J.P. Howell,"Howell, J.P.",J. P. Howell,J.P. Howell,434442,howeljp01,howej003,8245,6312,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6312.png
Blaine Boyer,"Boyer, Blaine",Blaine Boyer,Blaine Boyer,430641,boyerbl01,boyeb001,2237,6316,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6316.png
Rich Hill,"Hill, Rich",Rich Hill,Rich Hill,448179,hillri01,hillr001,4806,6321,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6321.png
Justin Verlander,"Verlander, Justin",Justin Verlander,Justin Verlander,434378,verlaju01,verlj001,8700,6341,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6341.png
Jeff Francoeur,"Francoeur, Jeff",Jeff Francoeur,Jeff Francoeur,425796,francje02,franj004,4792,6345,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6345.png
Melky Cabrera,"Cabrera, Melky",Melky Cabrera,Melky Cabrera,466320,cabreme01,cabrm002,4022,6347,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6347.png
Jason Vargas,"Vargas, Jason",Jason Vargas,Jason Vargas,450306,vargaja01,vargj001,8044,6352,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6352.png
Dana Eveland,"Eveland, Dana",Dana Eveland,Dana Eveland,445968,evelada01,eveld001,5508,6353,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6353.png
Roberto Hernandez,"Hernandez, Roberto",Roberto Hernandez,Roberto Hernandez,433584,carmofa01,carmf001,3273,6356,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6356.png
Craig Breslow,"Breslow, Craig",Craig Breslow,Craig Breslow,444520,breslcr01,bresc001,4363,6365,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6365.png
Jonathan Broxton,"Broxton, Jonathan",Jonathan Broxton,Jonathan Broxton,455009,broxtjo01,broxj001,4759,6370,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6370.png
Jonathan Papelbon,"Papelbon, Jonathan",Jonathan Papelbon,Jonathan Papelbon,449097,papeljo01,papej001,5975,6373,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6373.png
Scott Feldman,"Feldman, Scott",Scott Feldman,Scott Feldman,444857,feldmsc01,felds001,6283,6384,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6384.png
Ryan Zimmerman,"Zimmerman, Ryan",Ryan Zimmerman,Ryan Zimmerman,475582,zimmery01,zimmr001,4220,6389,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6389.png
Russell Martin,"Martin, Russell",Russell Martin,Russell Martin,431145,martiru01,martr004,4616,6390,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6390.png
Dustin Pedroia,"Pedroia, Dustin",Dustin Pedroia,Dustin Pedroia,456030,pedrodu01,pedrd001,8370,6393,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6393.png
Billy Butler,"Butler, Billy",Billy Butler,Billy Butler,456714,butlebi03,butlb003,7399,6396,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6396.png
Edinson Vólquez,"Vólquez, Edinson",Edinson Volquez,Edinson Volquez,450172,volqued01,volqe001,3990,6401,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6401.png
Franklin Gutierrez,"Gutierrez, Franklin",Franklin Gutierrez,Franklin Gutierrez,429711,gutiefr01,gutif001,3255,6408,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6408.png
Robert Andino,"Andino, Robert",Robert Andino,Robert Andino,435180,andinro01,andir001,4900,6414,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6414.png
Shaun Marcum,"Marcum, Shaun",Shaun Marcum,Shaun Marcum,451788,marcush01,marcs001,6204,6427,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6427.png
Geovany Soto,"Soto, Geovany",Geovany Soto,Geovany Soto,434567,sotoge01,sotog001,3707,6428,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6428.png
Josh Wilson,"Wilson, Josh",Josh Wilson,Josh Wilson,425543,wilsojo03,wilsj003,2102,6429,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6429.png
Chris Denorfia,"Denorfia, Chris",Chris Denorfia,Chris Denorfia,456121,denorch01,denoc001,4400,6431,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6431.png
Tom Gorzelanny,"Gorzelanny, Tom",Tom Gorzelanny,Tom Gorzelanny,452733,gorzeto01,gorzt001,6244,6449,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6449.png
Cameron Maybin,"Maybin, Cameron",Cameron Maybin,Cameron Maybin,457727,maybica01,maybc001,5223,6455,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6455.png
Dan Uggla,"Uggla, Dan",Dan Uggla,Dan Uggla,462564,ugglada01,uggld001,3442,6462,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6462.png
Jason Pridie,"Pridie, Jason",Jason Pridie,Jason Pridie,445095,pridija01,pridj001,4611,6463,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6463.png
Yusmeiro Petit,"Petit, Yusmeiro",Yusmeiro Petit,Yusmeiro Petit,433589,petityu01,petiy001,4020,6470,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6470.png
Aníbal Sánchez,"Sánchez, Aníbal",Anibal Sanchez,Anibal Sanchez,434671,sanchan01,sanca004,3284,6472,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6472.png
Chad Billingsley,"Billingsley, Chad",Chad Billingsley,Chad Billingsley,451532,billich01,billc001,5842,6476,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6476.png
Nick Markakis,"Markakis, Nick",Nick Markakis,Nick Markakis,455976,markani01,markn001,5930,6478,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6478.png
Jered Weaver,"Weaver, Jered",Jered Weaver,Jered Weaver,450308,weaveje02,weavj003,4235,6479,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6479.png
Jason Hammel,"Hammel, Jason",Jason Hammel,Jason Hammel,434628,hammeja01,hammj002,4538,6480,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6480.png
Andre Ethier,"Ethier, Andre",Andre Ethier,Andre Ethier,444843,ethiean01,ethia001,6265,6481,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6481.png
Glen Perkins,"Perkins, Glen",Glen Perkins,Glen Perkins,450282,perkigl01,perkg001,8041,6482,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6482.png
Boone Logan,"Logan, Boone",Boone Logan,Boone Logan,457429,loganbo02,logab001,5525,6486,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6486.png
Ángel Pagán,"Pagán, Ángel",Angel Pagan,Angel Pagan,434636,paganan01,pagaa001,2918,6488,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6488.png
Ricky Nolasco,"Nolasco, Ricky",Ricky Nolasco,Ricky Nolasco,445060,nolasri01,nolar001,3830,6491,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6491.png
James Loney,"Loney, James",James Loney,James Loney,425766,loneyja01,lonej001,4556,6497,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6497.png
Peter Moylan,"Moylan, Peter",Peter Moylan,Peter Moylan,493247,moylape01,moylp001,4891,6500,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6500.png
Travis Ishikawa,"Ishikawa, Travis",Travis Ishikawa,Travis Ishikawa,448170,ishiktr01,ishit001,4793,6509,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6509.png
Martín Prado,"Prado, Martín",Martin Prado,Martin Prado,445988,pradoma01,pradm001,3312,6513,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6513.png
Chris Young,"Young, Chris",Chris Young,Chris Young,455759,youngch04,younc004,3882,6514,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6514.png
Erick Aybar,"Aybar, Erick",Erick Aybar,Erick Aybar,430947,aybarer01,aybae001,4082,6522,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6522.png
Howie Kendrick,"Kendrick, Howie",Howie Kendrick,Howie Kendrick,435062,kendrho01,kendh001,4229,6524,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6524.png
Casey Janssen,"Janssen, Casey",Casey Janssen,Casey Janssen,445163,janssca01,jansc001,7355,6526,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6526.png
Kevin Frandsen,"Frandsen, Kevin",Kevin Frandsen,Kevin Frandsen,435623,frandke01,frank001,7528,6528,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6528.png
Mike Napoli,"Napoli, Mike",Mike Napoli,Mike Napoli,435063,napolmi01,napom001,3057,28444,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28444.png
Carlos Ruiz,"Ruiz, Carlos",Carlos Ruiz,Carlos Ruiz,434563,ruizca01,ruizc001,2579,28447,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28447.png
Carlos Villanueva,"Villanueva, Carlos",Carlos Villanueva,Carlos Villanueva,453646,villaca01,villc001,4138,28466,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28466.png
James Shields,"Shields, James",James Shields,James Shields,448306,shielja02,shiej002,7059,28474,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28474.png
Matt Kemp,"Kemp, Matt",Matt Kemp,Matt Kemp,461314,kempma01,kempm001,5631,28476,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28476.png
Jon Lester,"Lester, Jon",Jon Lester,Jon Lester,452657,lestejo01,lestj001,4930,28487,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28487.png
Pat Neshek,"Neshek, Pat",Pat Neshek,Pat Neshek,450212,neshepa01,neshp001,4682,28489,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28489.png
Edward Mujica,"Mujica, Edward",Edward Mujica,Edward Mujica,465629,mujiced01,mujie001,3970,28501,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28501.png
Nick Masset,"Masset, Nick",Nick Masset,Nick Masset,434665,masseni01,massn001,7267,28505,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28505.png
Mike Pelfrey,"Pelfrey, Mike",Mike Pelfrey,Mike Pelfrey,460059,pelfrmi01,pelfm001,5203,28507,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28507.png
John Danks,"Danks, John",John Danks,John Danks,433579,danksjo01,dankj001,6329,28508,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28508.png
Mark Lowe,"Lowe, Mark",Mark Lowe,Mark Lowe,450275,lowema01,lowem002,7416,28511,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28511.png
Adam Jones,"Jones, Adam",Adam Jones,Adam Jones,430945,jonesad01,jonea003,6368,28513,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28513.png
Matt Albers,"Albers, Matt",Matt Albers,Matt Albers,458006,alberma01,albem001,4300,28525,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28525.png
Matt Garza,"Garza, Matt",Matt Garza,Matt Garza,490063,garzama01,garzm001,3340,28528,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28528.png
Jim Johnson,"Johnson, Jim",Jim Johnson,Jim Johnson,462382,johnsji04,johnj010,3656,28531,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28531.png
Michael Bourn,"Bourn, Michael",Michael Bourn,Michael Bourn,456422,bournmi01,bourm001,6387,28535,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28535.png
Ben Zobrist,"Zobrist, Ben",Ben Zobrist,Ben Zobrist,450314,zobribe01,zobrb001,7435,28536,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28536.png
Alberto Callaspo,"Callaspo, Alberto",Alberto Callaspo,Alberto Callaspo,430948,callaal01,calla001,3336,28541,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28541.png
Rajai Davis,"Davis, Rajai",Rajai Davis,Rajai Davis,434658,davisra01,davir003,3708,28545,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28545.png
Eric O'Flaherty,"O'Flaherty, Eric",Eric O'Flaherty,Eric O'Flaherty,447714,oflaher01,oflae001,5746,28549,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28549.png
Chris Iannetta,"Iannetta, Chris",Chris Iannetta,Chris Iannetta,455104,iannech01,iannc001,8267,28561,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28561.png
Andrew Miller,"Miller, Andrew",Andrew Miller,Andrew Miller,453192,millean01,milla002,6785,28563,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28563.png
Troy Tulowitzki,"Tulowitzki, Troy",Troy Tulowitzki,Troy Tulowitzki,453064,tulowtr01,tulot001,3531,28567,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28567.png
Chris Stewart,"Stewart, Chris",Chris Stewart,Chris Stewart,455755,stewach01,stewc001,3878,28577,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28577.png
Adam Lind,"Lind, Adam",Adam Lind,Adam Lind,452252,lindad01,linda001,8027,28579,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28579.png
David Murphy,"Murphy, David",David Murphy,David Murphy,461815,murphda07,murpd005,6035,28582,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28582.png
Miguel Montero,"Montero, Miguel",Miguel Montero,Miguel Montero,471083,montemi01,montm001,3364,28586,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28586.png
Luis Ortiz,"Ortiz, Luis",Luis Ortiz,Luis Ortiz,656814,ortizlu02,ortil002,16942,28589,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28589.png
Eric Stults,"Stults, Eric",Eric Stults,Eric Stults,445590,stulter01,stule002,8011,28591,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28591.png
Joaquin Arias,"Arias, Joaquin",Joaquin Arias,Joaquin Arias,435078,ariasjo01,ariaj001,3817,28603,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28603.png
Ryan Feierabend,"Feierabend, Ryan",Ryan Feierabend,Ryan Feierabend,456387,feierry01,feier001,6336,28611,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28611.png
Cesar Jimenez,"Jimenez, Cesar",Cesar Jimenez,Cesar Jimenez,462945,jimence01,jimec002,3762,28612,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28612.png
Drew Anderson,"Anderson, Drew",Drew Anderson,Drew Anderson,623454,anderdr02,anded003,15130,28617,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28617.png
Angel Sánchez,"Sánchez, Angel",Angel Sanchez,Angel Sanchez,605795,sanchan03,sanca008,11776,28623,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28623.png
Ubaldo Jiménez,"Jiménez, Ubaldo",Ubaldo Jimenez,Ubaldo Jimenez,434622,jimenub01,jimeu001,3374,28625,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28625.png
Alex Gordon,"Gordon, Alex",Alex Gordon,Alex Gordon,460086,gordoal01,gorda001,5209,28636,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28636.png
Jacoby Ellsbury,"Ellsbury, Jacoby",Jacoby Ellsbury,Jacoby Ellsbury,453056,ellsbja01,ellsj001,4727,28637,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28637.png
Phil Hughes,"Hughes, Phil",Phil Hughes,Phil Hughes,461833,hugheph01,hughp001,7450,28638,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28638.png
Evan Longoria,"Longoria, Evan",Evan Longoria,Evan Longoria,446334,longoev01,longe001,9368,28639,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28639.png
Luke Hochevar,"Hochevar, Luke",Luke Hochevar,Luke Hochevar,460024,hochelu01,hochl001,6943,28643,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28643.png
Yovani Gallardo,"Gallardo, Yovani",Yovani Gallardo,Yovani Gallardo,451596,gallayo01,gally001,8173,28650,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28650.png
Carlos González,"González, Carlos",Carlos Gonzalez,Carlos Gonzalez,471865,gonzaca01,gonzc001,7287,28658,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28658.png
Grégor Blanco,"Blanco, Grégor",Gregor Blanco,Gregor Blanco,453923,blancgr01,blang001,3123,28661,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28661.png
Yunel Escobar,"Escobar, Yunel",Yunel Escobar,Yunel Escobar,488862,escobyu01,escoy001,4191,28662,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28662.png
Jarrod Saltalamacchia,"Saltalamacchia, Jarrod",Jarrod Saltalamacchia,Jarrod Saltalamacchia,457454,saltaja01,saltj001,5557,28663,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28663.png
Homer Bailey,"Bailey, Homer",Homer Bailey,Homer Bailey,456701,baileho02,bailh001,8362,28668,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28668.png
Joey Votto,"Votto, Joey",Joey Votto,Joey Votto,458015,vottojo01,vottj001,4314,28670,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28670.png
Asdrúbal Cabrera,"Cabrera, Asdrúbal",Asdrubal Cabrera,Asdrubal Cabrera,452678,cabreas01,cabra002,4962,28671,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28671.png
Tony Sipp,"Sipp, Tony",Tony Sipp,Tony Sipp,448609,sippto01,sippt001,8280,28673,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28673.png
Franklin Morales,"Morales, Franklin",Franklin Morales,Franklin Morales,462985,moralfr01,moraf001,5088,28675,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28675.png
Hunter Pence,"Pence, Hunter",Hunter Pence,Hunter Pence,452254,pencehu01,pench001,8252,28687,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28687.png
Joakim Soria,"Soria, Joakim",Joakim Soria,Joakim Soria,465657,soriajo01,sorij001,6941,28688,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28688.png
Tyler Clippard,"Clippard, Tyler",Tyler Clippard,Tyler Clippard,461325,clippty01,clipt001,5640,28694,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28694.png
Ross Ohlendorf,"Ohlendorf, Ross",Ross Ohlendorf,Ross Ohlendorf,456027,ohlenro01,ohler001,8268,28695,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28695.png
Alfredo Simon,"Simon, Alfredo",Alfredo Simon,Alfredo Simon,430580,simonal01,simoa001,2155,28699,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28699.png
Andrew McCutchen,"McCutchen, Andrew",Andrew McCutchen,Andrew McCutchen,457705,mccutan01,mccua001,9847,28701,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28701.png
Tim Lincecum,"Lincecum, Tim",Tim Lincecum,Tim Lincecum,453311,linceti01,linct001,5705,28705,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28705.png
Reid Brignac,"Brignac, Reid",Reid Brignac,Reid Brignac,458582,brignre01,brigr001,8380,28707,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28707.png
Ryan Braun,"Braun, Ryan",Ryan Braun,Ryan Braun,460075,braunry02,braur002,3410,28721,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28721.png
